seq_id,primary_label,secondary_label,global_index
FEV007087,0,40,5515
FEV007089,0,40,5516
FEV007090,0,40,5517
FEV007091,0,40,5518
FEV007092,0,40,5519
FEV007093,0,40,5520
FEV007095,0,40,5521
FEV007096,0,40,5522
FEV007097,0,40,5523
FEV007098,0,40,5524
FEV007099,0,40,5525
FEV007100,0,40,5526
FEV007101,0,40,5527
FEV007104,0,40,5528
FEV007105,0,40,5529
FEV007107,0,40,5530
FEV007110,0,40,5531
FEV007111,0,40,5532
FEV007112,0,40,5533
FEV007113,0,40,5534
FEV007114,0,40,5535
FEV007115,0,40,5536
FEV007116,0,40,5537
FEV007118,0,40,5538
FEV007119,0,40,5539
FEV007122,0,40,5540
FEV007123,0,40,5541
FEV007124,0,40,5542
FEV007125,0,40,5543
FEV007126,0,40,5544
FEV007127,0,40,5545
FEV007128,0,40,5546
FEV007129,0,40,5547
FEV007130,0,40,5548
FEV007131,0,40,5549
FEV007132,0,40,5550
FEV007133,0,40,5551
FEV007135,0,40,5552
FEV007137,0,40,5553
FEV007138,0,40,5554
FEV007139,0,40,5555
FEV007140,0,40,5556
FEV007141,0,40,5557
FEV007142,0,40,5558
FEV007143,0,40,5559
FEV007146,0,40,5560
FEV007147,0,40,5561
FEV007148,0,40,5562
FEV007150,0,40,5563
FEV007151,0,40,5564
FEV007152,0,40,5565
FEV007153,0,40,5566
FEV007155,0,40,5567
FEV007156,0,40,5568
FEV007157,0,40,5569
FEV007158,0,40,5570
FEV007159,0,40,5571
FEV007160,0,40,5572
FEV007161,0,40,5573
FEV007162,0,40,5574
FEV007165,0,40,5575
FEV007166,0,40,5576
FEV007167,0,40,5577
FEV007168,0,40,5578
FEV007169,0,40,5579
FEV007170,0,40,5580
FEV007171,0,40,5581
FEV007172,0,40,5582
FEV007173,0,40,5583
FEV007174,0,40,5584
FEV007175,0,40,5585
FEV007176,0,40,5586
FEV007177,0,40,5587
FEV007178,0,40,5588
FEV007179,0,40,5589
FEV007180,0,40,5590
FEV007182,0,40,5591
FEV007183,0,40,5592
FEV007184,0,40,5593
FEV007185,0,40,5594
FEV007186,0,40,5595
FEV007187,0,40,5596
FEV007188,0,40,5597
FEV007190,0,40,5598
FEV007192,0,40,5599
FEV007195,0,40,5600
FEV007198,0,40,5601
FEV007199,0,40,5602
FEV007200,0,40,5603
FEV007201,0,40,5604
FEV007202,0,40,5605
FEV007203,0,40,5606
FEV007204,0,40,5607
FEV007205,0,40,5608
FEV007206,0,40,5609
FEV007208,0,40,5610
FEV007209,0,40,5611
FEV007210,0,40,5612
FEV007211,0,40,5613
FEV007212,0,40,5614
FEV007213,0,40,5615
FEV007214,0,40,5616
FEV007216,0,40,5617
FEV007217,0,40,5618
FEV007218,0,40,5619
FEV007219,0,40,5620
FEV007220,0,40,5621
FEV007222,0,40,5622
FEV007223,0,40,5623
FEV007224,0,40,5624
FEV007225,0,40,5625
FEV007226,0,40,5626
FEV007227,0,40,5627
FEV007228,0,40,5628
FEV007230,0,40,5629
FEV007231,0,40,5630
FEV007232,0,40,5631
FEV007235,0,40,5632
FEV007236,0,40,5633
FEV007237,0,40,5634
FEV007238,0,40,5635
FEV007239,0,40,5636
FEV007240,0,40,5637
FEV007241,0,40,5638
FEV007243,0,40,5639
FEV007245,0,40,5640
FEV007246,0,40,5641
FEV007247,0,40,5642
FEV007248,0,40,5643
FEV007249,0,40,5644
FEV007250,0,40,5645
FEV007251,0,40,5646
FEV007252,0,40,5647
FEV007254,0,40,5648
FEV007255,0,40,5649
FEV007256,0,40,5650
FEV007257,0,40,5651
FEV007259,0,40,5652
FEV007260,0,40,5653
FEV007261,0,40,5654
FEV007262,0,40,5655
FEV007264,0,40,5656
FEV007265,0,40,5657
FEV007266,0,40,5658
FEV007267,0,40,5659
FEV007268,0,40,5660
FEV007269,0,40,5661
FEV007270,0,40,5662
FEV007271,0,40,5663
FEV007272,0,40,5664
FEV007273,0,40,5665
FEV007274,0,40,5666
FEV007275,0,40,5667
FEV007276,0,40,5668
FEV007277,0,40,5669
FEV007278,0,40,5670
FEV007279,0,40,5671
FEV007280,0,40,5672
FEV007281,0,40,5673
FEV007282,0,40,5674
FEV007283,0,40,5675
FEV007284,0,40,5676
FEV007286,0,40,5677
FEV007287,0,40,5678
FEV007288,0,40,5679
FEV007289,0,40,5680
FEV007290,0,40,5681
FEV007291,0,40,5682
FEV007292,0,40,5683
FEV007293,0,40,5684
FEV007294,0,40,5685
FEV007295,0,40,5686
FEV007296,0,40,5687
FEV007297,0,40,5688
FEV007298,0,40,5689
FEV007299,0,40,5690
FEV007303,0,40,5691
FEV007304,0,40,5692
FEV007305,0,40,5693
FEV007306,0,40,5694
FEV007307,0,40,5695
FEV007309,0,40,5696
FEV007310,0,40,5697
FEV007311,0,40,5698
FEV007312,0,40,5699
FEV007313,0,40,5700
FEV007314,0,40,5701
FEV007315,0,40,5702
FEV007318,0,40,5703
FEV007319,0,40,5704
FEV007320,0,40,5705
FEV007321,0,50,5706
FEV007322,0,50,5707
FEV007325,0,50,5708
FEV007326,0,50,5709
FEV007328,0,50,5710
FEV007329,0,50,5711
FEV007330,0,50,5712
FEV007331,0,50,5713
FEV007332,0,50,5714
FEV007333,0,50,5715
FEV007334,0,50,5716
FEV007335,0,50,5717
FEV007337,0,50,5718
FEV007338,0,50,5719
FEV007339,0,50,5720
FEV007341,0,50,5721
FEV007342,0,50,5722
FEV007343,0,50,5723
FEV007344,0,50,5724
FEV007346,0,50,5725
FEV007347,0,50,5726
FEV007348,0,50,5727
FEV007350,0,50,5728
FEV007351,0,50,5729
FEV007353,0,50,5730
FEV007354,0,50,5731
FEV007355,0,50,5732
FEV007356,0,50,5733
FEV007357,0,50,5734
FEV007358,0,50,5735
FEV007359,0,50,5736
FEV007360,0,50,5737
FEV007361,0,50,5738
FEV007364,0,50,5739
FEV007365,0,50,5740
FEV007366,0,50,5741
FEV007367,0,50,5742
FEV007370,0,50,5743
FEV007372,0,50,5744
FEV007375,0,50,5745
FEV007376,0,50,5746
FEV007377,0,50,5747
FEV007378,0,50,5748
FEV007379,0,50,5749
FEV007381,0,50,5750
FEV007382,0,50,5751
FEV007384,0,50,5752
FEV007385,0,50,5753
FEV007388,0,50,5754
FEV007389,0,50,5755
FEV007390,0,50,5756
FEV007392,0,50,5757
FEV007393,0,50,5758
FEV007394,0,50,5759
FEV007395,0,50,5760
FEV007396,0,50,5761
FEV007397,0,50,5762
FEV007398,0,50,5763
FEV007399,0,50,5764
FEV007400,0,50,5765
FEV007402,0,50,5766
FEV007403,0,50,5767
FEV007404,0,50,5768
FEV007405,0,50,5769
FEV007406,0,50,5770
FEV007409,0,50,5771
FEV007410,0,50,5772
FEV007412,0,50,5773
FEV007413,0,50,5774
FEV007415,0,50,5775
FEV007417,0,50,5776
FEV007418,0,50,5777
FEV007419,0,50,5778
FEV007420,0,50,5779
FEV007422,0,50,5780
FEV007423,0,50,5781
FEV007425,0,50,5782
FEV007427,0,50,5783
FEV007428,0,50,5784
FEV007429,0,50,5785
FEV007431,0,50,5786
FEV007432,0,50,5787
FEV007433,0,50,5788
FEV007434,0,50,5789
FEV007436,0,50,5790
FEV007437,0,50,5791
FEV007438,0,50,5792
FEV007439,0,50,5793
FEV007440,0,50,5794
FEV007441,0,50,5795
FEV007442,0,50,5796
FEV007443,0,50,5797
FEV007444,0,50,5798
FEV007445,0,50,5799
FEV007447,0,50,5800
FEV007448,0,50,5801
FEV007449,0,50,5802
FEV007450,0,50,5803
FEV007451,0,50,5804
FEV007452,0,50,5805
FEV007459,0,50,5806
FEV007460,0,50,5807
FEV007461,0,50,5808
FEV007462,0,50,5809
FEV007465,0,50,5810
FEV007466,0,50,5811
FEV007467,0,50,5812
FEV007469,0,50,5813
FEV007470,0,50,5814
FEV007472,0,50,5815
FEV007473,0,50,5816
FEV007474,0,50,5817
FEV007477,0,50,5818
FEV007478,0,50,5819
FEV007479,0,50,5820
FEV007480,0,50,5821
FEV007481,0,50,5822
FEV007482,0,50,5823
FEV007483,0,50,5824
FEV007484,0,50,5825
FEV007485,0,50,5826
FEV007489,0,50,5827
FEV007491,0,50,5828
FEV007492,0,50,5829
FEV007493,0,50,5830
FEV007494,0,50,5831
FEV007495,0,50,5832
FEV007498,0,50,5833
FEV007499,0,50,5834
FEV007502,0,50,5835
FEV007503,0,50,5836
FEV007504,0,50,5837
FEV007506,0,50,5838
FEV007507,0,50,5839
FEV007508,0,50,5840
FEV007509,0,50,5841
FEV007510,0,50,5842
FEV007512,0,50,5843
FEV007513,0,50,5844
FEV007514,0,50,5845
FEV007515,0,50,5846
FEV007516,0,50,5847
FEV007517,0,50,5848
FEV007521,0,50,5849
FEV007522,0,50,5850
FEV007525,0,50,5851
FEV007526,0,50,5852
FEV007528,0,50,5853
FEV007529,0,50,5854
FEV007536,0,50,5855
FEV007537,0,50,5856
FEV007539,0,50,5857
FEV007540,0,50,5858
FEV007541,0,50,5859
FEV007542,0,50,5860
FEV007543,0,50,5861
FEV007544,0,50,5862
FEV007545,0,50,5863
FEV007546,0,50,5864
FEV007547,0,50,5865
FEV007548,0,50,5866
FEV007549,0,50,5867
FEV007551,0,50,5868
FEV007552,0,50,5869
FEV007553,0,50,5870
FEV007554,0,50,5871
FEV007555,0,50,5872
FEV007556,0,50,5873
FEV007558,0,50,5874
FEV007559,0,50,5875
FEV007560,0,50,5876
FEV007563,0,50,5877
FEV007564,0,50,5878
FEV007565,0,50,5879
FEV007567,0,50,5880
FEV007570,0,50,5881
FEV007571,0,50,5882
FEV007572,0,50,5883
FEV007573,0,50,5884
FEV007575,0,50,5885
FEV007576,0,50,5886
FEV007580,0,50,5887
FEV007581,0,50,5888
FEV007582,0,50,5889
FEV007583,0,50,5890
FEV007584,0,50,5891
FEV007585,0,50,5892
FEV007586,0,50,5893
FEV007587,0,50,5894
FEV007588,0,50,5895
FEV007590,0,50,5896
FEV007591,0,50,5897
FEV007592,0,50,5898
FEV007593,0,50,5899
FEV007594,0,50,5900
FEV007595,0,50,5901
FEV007596,0,50,5902
FEV007597,0,50,5903
FEV007598,0,50,5904
FEV007599,0,50,5905
FEV007600,0,50,5906
FEV007601,0,50,5907
FEV007603,0,50,5908
FEV007604,0,50,5909
FEV007605,0,50,5910
FEV007606,0,50,5911
FEV007607,0,50,5912
FEV007608,0,50,5913
FEV007609,0,50,5914
FEV007610,0,50,5915
FEV007611,0,50,5916
FEV007612,0,50,5917
FEV007613,0,50,5918
FEV007614,0,50,5919
FEV007615,0,50,5920
FEV007616,0,50,5921
FEV007617,0,50,5922
FEV007618,0,50,5923
FEV007619,0,50,5924
FEV007620,0,50,5925
FEV007622,0,50,5926
FEV007623,0,50,5927
FEV007624,0,50,5928
FEV007625,0,50,5929
FEV007626,0,50,5930
FEV007627,0,50,5931
FEV007628,0,50,5932
FEV007631,0,50,5933
FEV007633,0,50,5934
FEV007634,0,50,5935
FEV007635,0,50,5936
FEV007636,0,50,5937
FEV007637,0,50,5938
FEV007638,0,50,5939
FEV007640,0,50,5940
FEV007642,0,50,5941
FEV007643,0,50,5942
FEV007644,0,50,5943
FEV007645,0,50,5944
FEV007646,0,50,5945
FEV007648,0,50,5946
FEV007649,0,50,5947
FEV007651,0,50,5948
FEV007652,0,50,5949
FEV007653,0,50,5950
FEV007654,0,50,5951
FEV007655,0,50,5952
FEV007657,0,50,5953
FEV007658,0,50,5954
FEV007660,0,50,5955
FEV007661,0,50,5956
FEV007662,0,50,5957
FEV007664,0,50,5958
FEV007666,0,50,5959
FEV007667,0,50,5960
FEV007668,0,50,5961
FEV007669,0,50,5962
FEV007672,0,50,5963
FEV007673,0,50,5964
FEV007674,0,50,5965
FEV007675,0,50,5966
FEV007677,0,50,5967
FEV007680,0,50,5968
FEV007681,0,50,5969
FEV007682,0,50,5970
FEV007684,0,50,5971
FEV007685,0,50,5972
FEV007686,0,50,5973
FEV007687,0,50,5974
FEV007690,0,50,5975
FEV007691,0,50,5976
FEV007692,0,50,5977
FEV007693,0,50,5978
FEV007694,0,50,5979
FEV007695,0,50,5980
FEV007696,0,50,5981
FEV007697,0,50,5982
FEV007698,0,50,5983
FEV007699,0,50,5984
FEV007700,0,50,5985
FEV007701,0,50,5986
FEV007702,0,50,5987
FEV007704,0,50,5988
FEV007705,0,50,5989
FEV007706,0,50,5990
FEV007707,0,50,5991
FEV007708,0,50,5992
FEV007709,0,50,5993
FEV007710,0,50,5994
FEV007711,0,50,5995
FEV007712,0,50,5996
FEV007713,0,50,5997
FEV007714,0,50,5998
FEV007715,0,50,5999
FEV007716,0,50,6000
FEV007717,0,50,6001
FEV007718,0,50,6002
FEV007719,0,50,6003
FEV007720,0,50,6004
FEV007721,0,50,6005
FEV007722,0,50,6006
FEV007723,0,50,6007
FEV007724,0,50,6008
FEV007726,0,50,6009
FEV007727,0,50,6010
FEV007728,0,50,6011
FEV007729,0,50,6012
FEV007730,0,50,6013
FEV007733,0,50,6014
FEV007734,0,50,6015
FEV007736,0,50,6016
FEV007737,0,50,6017
FEV007738,0,50,6018
FEV007739,0,50,6019
FEV007740,0,50,6020
FEV007741,0,50,6021
FEV007742,0,50,6022
FEV007743,0,50,6023
FEV007744,0,50,6024
FEV007745,0,50,6025
FEV007747,0,50,6026
FEV007748,0,50,6027
FEV007749,0,50,6028
FEV007750,0,50,6029
FEV007751,0,50,6030
FEV007752,0,50,6031
FEV007756,0,50,6032
FEV007757,0,50,6033
FEV007759,0,50,6034
FEV007760,0,50,6035
FEV007763,0,50,6036
FEV007764,0,50,6037
FEV007765,0,50,6038
FEV007766,0,50,6039
FEV007767,0,50,6040
FEV007768,0,50,6041
FEV007769,0,50,6042
FEV007770,0,50,6043
FEV007771,0,50,6044
FEV007772,0,50,6045
FEV007773,0,50,6046
FEV007774,0,50,6047
FEV007777,0,50,6048
FEV007778,0,50,6049
FEV007780,0,50,6050
FEV007781,0,50,6051
FEV007782,0,50,6052
FEV007783,0,50,6053
FEV007784,0,50,6054
FEV007785,0,50,6055
FEV007786,0,50,6056
FEV007788,0,50,6057
FEV007789,0,50,6058
FEV007790,0,50,6059
FEV007791,0,50,6060
FEV007792,0,50,6061
FEV007793,0,50,6062
FEV007796,0,50,6063
FEV007798,0,50,6064
FEV007799,0,50,6065
FEV007800,0,50,6066
FEV007801,0,50,6067
FEV007803,0,50,6068
FEV007804,0,50,6069
FEV007806,0,50,6070
FEV007807,0,50,6071
FEV007808,0,50,6072
FEV007809,0,50,6073
FEV007810,0,50,6074
FEV007811,0,50,6075
FEV007813,0,50,6076
FEV007814,0,50,6077
FEV007815,0,50,6078
FEV007816,0,50,6079
FEV007817,0,50,6080
FEV007819,0,50,6081
FEV007820,0,50,6082
FEV007821,0,50,6083
FEV007822,0,50,6084
FEV007823,0,50,6085
FEV007824,0,50,6086
FEV007828,0,50,6087
FEV007829,0,50,6088
FEV007830,0,50,6089
FEV007831,0,50,6090
FEV007832,0,50,6091
FEV007833,0,50,6092
FEV007834,0,50,6093
FEV007835,0,50,6094
FEV007836,0,50,6095
FEV007837,0,50,6096
FEV007838,0,50,6097
FEV007839,0,50,6098
FEV007840,0,50,6099
FEV007841,0,50,6100
FEV007844,0,50,6101
FEV007845,0,50,6102
FEV007846,0,50,6103
FEV007847,0,50,6104
FEV007848,0,50,6105
FEV007849,0,50,6106
FEV007850,0,50,6107
FEV007851,0,50,6108
FEV007852,0,50,6109
FEV007853,0,50,6110
FEV007854,0,50,6111
FEV007856,0,30,6112
FEV007857,0,30,6113
FEV007858,0,30,6114
FEV007859,0,30,6115
FEV007860,0,30,6116
FEV007862,0,30,6117
FEV007863,0,30,6118
FEV007864,0,30,6119
FEV007866,0,30,6120
FEV007867,0,30,6121
FEV007868,0,30,6122
FEV007870,0,30,6123
FEV007872,0,30,6124
FEV007873,0,30,6125
FEV007874,0,30,6126
FEV007875,0,30,6127
FEV007877,0,30,6128
FEV007878,0,30,6129
FEV007879,0,30,6130
FEV007880,0,30,6131
FEV007881,0,30,6132
FEV007882,0,30,6133
FEV007883,0,30,6134
FEV007885,0,30,6135
FEV007887,0,30,6136
FEV007889,0,30,6137
FEV007890,0,30,6138
FEV007891,0,30,6139
FEV007892,0,30,6140
FEV007893,0,30,6141
FEV007894,0,30,6142
FEV007896,0,30,6143
FEV007897,0,30,6144
FEV007898,0,30,6145
FEV007899,0,30,6146
FEV007900,0,30,6147
FEV007903,0,30,6148
FEV007905,0,30,6149
FEV007906,0,30,6150
FEV007907,0,30,6151
FEV007908,0,30,6152
FEV007909,0,30,6153
FEV007910,0,30,6154
FEV007911,0,30,6155
FEV007912,0,30,6156
FEV007913,0,30,6157
FEV007914,0,30,6158
FEV007915,0,30,6159
FEV007916,0,30,6160
FEV007917,0,30,6161
FEV007918,0,30,6162
FEV007920,0,30,6163
FEV007923,0,30,6164
FEV007924,0,30,6165
FEV007925,0,30,6166
FEV007926,0,30,6167
FEV007927,0,30,6168
FEV007928,0,30,6169
FEV007929,0,30,6170
FEV007930,0,30,6171
FEV007931,0,30,6172
FEV007932,0,30,6173
FEV007933,0,30,6174
FEV007934,0,30,6175
FEV007935,0,30,6176
FEV007936,0,30,6177
FEV007938,0,30,6178
FEV007943,0,30,6179
FEV007944,0,30,6180
FEV007945,0,30,6181
FEV007946,0,30,6182
FEV007947,0,30,6183
FEV007948,0,30,6184
FEV007949,0,30,6185
FEV007950,0,30,6186
FEV007951,0,30,6187
FEV007954,0,30,6188
FEV007955,0,30,6189
FEV007956,0,30,6190
FEV007957,0,30,6191
FEV007958,0,30,6192
FEV007961,0,30,6193
FEV007962,0,30,6194
FEV007963,0,30,6195
FEV007964,0,30,6196
FEV007965,0,30,6197
FEV007966,0,30,6198
FEV007967,0,30,6199
FEV007968,0,30,6200
FEV007969,0,30,6201
FEV007970,0,30,6202
FEV007971,0,30,6203
FEV007973,0,30,6204
FEV007974,0,30,6205
FEV007975,0,30,6206
FEV007976,0,30,6207
FEV007977,0,30,6208
FEV007979,0,30,6209
FEV007980,0,30,6210
FEV007982,0,30,6211
FEV007984,0,30,6212
FEV007985,0,30,6213
FEV007986,0,30,6214
FEV007989,0,30,6215
FEV007990,0,30,6216
FEV007991,0,30,6217
FEV007992,0,30,6218
FEV007993,0,30,6219
FEV007994,0,30,6220
FEV007995,0,30,6221
FEV007996,0,30,6222
FEV007997,0,30,6223
FEV007998,0,30,6224
FEV007999,0,30,6225
FEV008000,0,30,6226
FEV008001,0,30,6227
FEV008002,0,30,6228
FEV008003,0,30,6229
FEV008005,0,30,6230
FEV008006,0,30,6231
FEV008007,0,30,6232
FEV008008,0,30,6233
FEV008011,0,30,6234
FEV008012,0,30,6235
FEV008013,0,30,6236
FEV008015,0,30,6237
FEV008016,0,30,6238
FEV008019,0,30,6239
FEV008020,0,30,6240
FEV008021,0,30,6241
FEV008022,0,30,6242
FEV008023,0,30,6243
FEV008024,0,30,6244
FEV008025,0,30,6245
FEV008027,0,30,6246
FEV008029,0,30,6247
FEV008030,0,30,6248
FEV008031,0,30,6249
FEV008032,0,30,6250
FEV008033,0,30,6251
FEV008038,0,30,6252
FEV008040,0,30,6253
FEV008041,0,30,6254
FEV008042,0,30,6255
FEV008043,0,30,6256
FEV008045,0,30,6257
FEV008046,0,30,6258
FEV008047,0,30,6259
FEV008048,0,30,6260
FEV008049,0,30,6261
FEV008050,0,30,6262
FEV008051,0,30,6263
FEV008052,0,30,6264
FEV008053,0,30,6265
FEV008056,0,30,6266
FEV008057,0,30,6267
FEV008058,0,30,6268
FEV008060,0,30,6269
FEV008061,0,30,6270
FEV008062,0,30,6271
FEV008064,0,30,6272
FEV008066,0,30,6273
FEV008067,0,30,6274
FEV008068,0,30,6275
FEV008070,0,30,6276
FEV008072,0,30,6277
FEV008074,0,30,6278
FEV008075,0,30,6279
FEV008076,0,30,6280
FEV008077,0,30,6281
FEV008078,0,30,6282
FEV008081,0,30,6283
FEV008083,0,30,6284
FEV008084,0,30,6285
FEV008086,0,30,6286
FEV008087,0,30,6287
FEV008088,0,30,6288
FEV008089,0,30,6289
FEV008090,0,30,6290
FEV008092,0,30,6291
FEV008093,0,30,6292
FEV008094,0,30,6293
FEV008095,0,30,6294
FEV008096,0,30,6295
FEV008097,0,30,6296
FEV008099,0,30,6297
FEV008100,0,30,6298
FEV008101,0,30,6299
FEV008102,0,30,6300
FEV008104,0,30,6301
FEV008105,0,30,6302
FEV008106,0,30,6303
FEV008107,0,30,6304
FEV008108,0,30,6305
FEV008109,0,30,6306
FEV008111,0,30,6307
FEV008112,0,30,6308
FEV008115,0,30,6309
FEV008116,0,30,6310
FEV008118,0,30,6311
FEV008120,0,30,6312
FEV008121,0,30,6313
FEV008122,0,30,6314
FEV008123,0,30,6315
FEV008124,0,30,6316
FEV008125,0,30,6317
FEV008127,0,30,6318
FEV008128,0,30,6319
FEV008129,0,30,6320
FEV008130,0,30,6321
FEV008131,0,30,6322
FEV008132,0,30,6323
FEV008133,0,30,6324
FEV008134,0,30,6325
FEV008135,0,30,6326
FEV008137,0,30,6327
FEV008139,0,30,6328
FEV008140,0,30,6329
FEV008141,0,30,6330
FEV008143,0,30,6331
FEV008144,0,30,6332
FEV008145,0,30,6333
FEV008146,0,30,6334
FEV008147,0,30,6335
FEV008148,0,30,6336
FEV008149,0,30,6337
FEV008150,0,30,6338
FEV008151,0,30,6339
FEV008152,0,30,6340
FEV008153,0,30,6341
FEV008154,0,30,6342
FEV008155,0,30,6343
FEV008156,0,30,6344
FEV008157,0,30,6345
FEV008158,0,30,6346
FEV008159,0,30,6347
FEV008160,0,30,6348
FEV008161,0,30,6349
FEV008162,0,30,6350
FEV008163,0,30,6351
FEV008164,0,30,6352
FEV008165,0,30,6353
FEV008166,0,30,6354
FEV008167,0,30,6355
FEV008168,0,30,6356
FEV008170,0,30,6357
FEV008171,0,30,6358
FEV008172,0,30,6359
FEV008173,0,30,6360
FEV008174,0,30,6361
FEV008175,0,30,6362
FEV008176,0,30,6363
FEV008177,0,30,6364
FEV008179,0,30,6365
FEV008180,0,30,6366
FEV008182,0,30,6367
FEV008183,0,30,6368
FEV008184,0,30,6369
FEV008185,0,30,6370
FEV008186,0,30,6371
FEV008187,0,30,6372
FEV008188,0,30,6373
FEV008189,0,30,6374
FEV008190,0,30,6375
FEV008191,0,30,6376
FEV008192,0,30,6377
FEV008194,0,30,6378
FEV008195,0,30,6379
FEV008196,0,30,6380
FEV008197,0,30,6381
FEV008198,0,30,6382
FEV008200,0,30,6383
FEV008201,0,30,6384
FEV008202,0,30,6385
FEV008203,0,30,6386
FEV008207,0,30,6387
FEV008209,0,30,6388
FEV008211,0,30,6389
FEV008212,0,30,6390
FEV008214,0,30,6391
FEV008215,0,30,6392
FEV008216,0,30,6393
FEV008217,0,30,6394
FEV008218,0,30,6395
FEV008219,0,30,6396
FEV008220,0,30,6397
FEV008221,0,30,6398
FEV008222,0,30,6399
FEV008223,0,30,6400
FEV008225,0,30,6401
FEV008229,0,30,6402
FEV008230,0,30,6403
FEV008231,0,30,6404
FEV008232,0,30,6405
FEV008233,0,30,6406
FEV008234,0,30,6407
FEV008235,0,30,6408
FEV008236,0,30,6409
FEV008237,0,30,6410
FEV008238,0,30,6411
FEV008239,0,30,6412
FEV008240,0,30,6413
FEV008241,0,30,6414
FEV008243,0,30,6415
FEV008244,0,30,6416
FEV008245,0,30,6417
FEV008246,0,30,6418
FEV008247,0,30,6419
FEV008248,0,30,6420
FEV008249,0,30,6421
FEV008252,0,30,6422
FEV008253,0,30,6423
FEV008254,0,30,6424
FEV008255,0,30,6425
FEV008256,0,30,6426
FEV008257,0,30,6427
FEV008258,0,30,6428
FEV008260,0,30,6429
FEV008261,0,30,6430
FEV008262,0,30,6431
FEV008263,0,30,6432
FEV008264,0,30,6433
FEV008265,0,30,6434
FEV008266,0,30,6435
FEV008268,0,30,6436
FEV008269,0,30,6437
FEV008270,0,30,6438
FEV008272,0,30,6439
FEV008273,0,30,6440
FEV008274,0,30,6441
FEV008275,0,30,6442
FEV008276,0,30,6443
FEV008277,0,30,6444
FEV008278,0,30,6445
FEV008280,0,30,6446
FEV008281,0,30,6447
FEV008282,0,30,6448
FEV008283,0,30,6449
FEV008284,0,30,6450
FEV008285,0,30,6451
FEV008286,0,30,6452
FEV008288,0,30,6453
FEV008289,0,30,6454
FEV008291,0,30,6455
FEV008292,0,30,6456
FEV008295,0,30,6457
FEV008298,0,30,6458
FEV008299,0,30,6459
FEV008300,0,30,6460
FEV008301,0,30,6461
FEV008303,0,30,6462
FEV008305,0,30,6463
FEV008306,0,30,6464
FEV008307,0,30,6465
FEV008309,0,30,6466
FEV008310,0,30,6467
FEV008312,0,30,6468
FEV008313,0,30,6469
FEV008314,0,30,6470
FEV008315,0,30,6471
FEV008317,0,30,6472
FEV008318,0,30,6473
FEV008320,0,30,6474
FEV008321,0,30,6475
FEV008322,0,30,6476
FEV008323,0,30,6477
FEV008324,0,30,6478
FEV008325,0,30,6479
FEV008327,0,30,6480
FEV008328,0,30,6481
FEV008330,0,30,6482
FEV008331,0,30,6483
FEV008332,0,30,6484
FEV008333,0,30,6485
FEV008335,0,30,6486
FEV008337,0,30,6487
FEV008338,0,30,6488
FEV008339,0,30,6489
FEV008340,0,30,6490
FEV008342,0,30,6491
FEV008343,0,30,6492
FEV008345,0,30,6493
FEV008346,0,30,6494
FEV008349,0,30,6495
FEV008351,0,30,6496
FEV008352,0,30,6497
FEV008353,0,30,6498
FEV008354,0,30,6499
FEV008355,0,30,6500
FEV008356,0,30,6501
FEV008359,0,30,6502
FEV008360,0,30,6503
FEV008362,0,30,6504
FEV008363,0,30,6505
FEV008364,0,30,6506
FEV008365,0,30,6507
FEV008367,0,30,6508
FEV008368,0,30,6509
FEV008370,0,30,6510
FEV008371,0,30,6511
FEV008373,0,30,6512
FEV008374,0,30,6513
FEV008375,0,30,6514
FEV008376,0,30,6515
FEV008377,0,30,6516
FEV008379,0,30,6517
FEV008381,0,30,6518
FEV008382,0,30,6519
FEV008383,0,30,6520
FEV008384,0,30,6521
FEV008385,0,30,6522
FEV008386,0,30,6523
FEV008390,0,30,6524
FEV008393,0,30,6525
FEV008394,0,30,6526
FEV008396,0,30,6527
FEV008397,0,30,6528
FEV008399,0,30,6529
FEV008400,0,30,6530
FEV008401,0,30,6531
FEV008406,0,30,6532
FEV008407,0,30,6533
FEV008408,0,30,6534
FEV008410,0,30,6535
FEV008411,0,30,6536
FEV008412,0,30,6537
FEV008413,0,30,6538
FEV008416,0,30,6539
FEV008417,0,30,6540
FEV008418,0,30,6541
FEV008419,0,30,6542
FEV008421,0,30,6543
FEV008422,0,30,6544
FEV008423,0,30,6545
FEV008424,0,30,6546
FEV008425,0,30,6547
FEV008426,0,30,6548
FEV008427,0,30,6549
FEV008428,0,30,6550
FEV008429,0,30,6551
FEV008430,0,30,6552
FEV008433,0,30,6553
FEV008434,0,30,6554
FEV008435,0,30,6555
FEV008437,0,30,6556
FEV008438,0,30,6557
FEV008439,0,30,6558
FEV008440,0,30,6559
FEV008441,0,30,6560
FEV008442,0,30,6561
FEV008444,0,30,6562
FEV008445,0,30,6563
FEV008447,0,30,6564
FEV008448,0,30,6565
FEV008449,0,30,6566
FEV008450,0,30,6567
FEV008452,0,30,6568
FEV008453,0,30,6569
FEV008454,0,30,6570
FEV008455,0,30,6571
FEV008456,0,30,6572
FEV008457,0,30,6573
FEV008459,0,30,6574
FEV008461,0,30,6575
FEV008462,0,30,6576
FEV008463,0,30,6577
FEV008464,0,30,6578
FEV008465,0,30,6579
FEV008467,0,30,6580
FEV008468,0,30,6581
FEV008471,0,30,6582
FEV008472,0,30,6583
FEV008474,0,30,6584
FEV008475,0,30,6585
FEV008476,0,30,6586
FEV008477,0,30,6587
FEV008479,0,30,6588
FEV008480,0,30,6589
